"","djia","nasdaq","sp500","s.bio","s.cd","s.cs","s.energy","s.fin","s.hc","s.ind","s.mat","s.tech","s.util","gold.p","oil","usd","vix","brazil/us","canada/us","china/us","jap/us","mexico/us","skorea/us","swiss/us","us/euro"
"2008-05-23",-0.0116303678006214,0.0207369098720026,-0.0132984342815873,-0.0060820678462816,-0.0122278178771738,-0.00532760566925212,-0.017125792165087,-0.0148983449996959,-0.0164506780756649,-0.0144489017334376,-0.0138093143758827,-0.00204045936486508,-0.0155225225181029,-0.00648475658040439,0.0117729362221474,-0.00324434311560003,0.0798296016524849,-0.000785190146945382,0.00222852604385477,-0.000115247205382773,-0.00781668636222274,0.00101066014329762,0.00143575042610419,-0.00865806274311454,0.00514499181749758
"2008-05-27",0.00549146776483947,-0.00896316984226289,0.00682289260092319,0.0109215388944234,0.00754235960192859,0.00284495862399881,-0.00651298457387765,0.00526020107455542,0.00413793955764793,0.0105287179838452,-0.00456921916162639,0.0162082735250467,0.00511975320908424,0.0016251357856265,-0.0212765812498554,0.00451776268971576,0.00459301649494506,0.00956139458893455,0.00494575825187344,0.00054730597209533,0.00733594023498866,0.000240482890801303,-0.00431345025371935,0.00477607029039015,-0.00336348087994652
"2008-05-28",0.00363370931969206,0.019908506907796,0.00395505874678664,0.0018946413041337,0,0.00141963563144422,0.0209002915125356,-0.00566595577487773,-0.00095327963025447,0.00678520854958971,0.0246534318483503,0.0056110652255207,0.000729634065086879,-0.0349753396824022,0.0168588727931551,0.0032070143516678,-0.0294518833139921,-0.00149732007730747,-0.00191484059515975,-0.00060493455588888,0.00680502937569386,-0.00525568364240373,-0.00723068949314595,0.00948424800139429,-0.00656911064754359
"2008-05-29",0.00413546413999088,0.0125713822759993,0.00532075692462951,0.033672035332404,0.0192256010028634,0.0038933374504279,-0.027690957188333,0.0176994258792572,0.0213911590746709,0.00389340462678624,-0.00672474284448168,0.00716845878032796,0.0106357654737032,0.00112044829648973,-0.0333752358740581,0.00319959427113065,-0.0499969749253372,-0.0125453997608646,-0.00424586161500949,-0.00044673416457916,0.0078969060777956,-0.00358388605221444,-0.00339229789814145,0.00939514148785885,-0.00648373319379148
"2008-05-30",-0.000624887797608223,0.0175671191577886,0.00151501829040963,-0.00249869219931905,-0.00770797722897884,0.00633778544030202,0.0102852167518594,-0.0128413606728038,-0.00155725118837152,0.0061987144763779,0.00112394971818793,0.00593481126646722,-0.00675540331072867,-0.0152330166988862,0.00511711409837256,0.000832257674236358,-0.0172370128119416,-0.013688798448354,0.00676462774437788,0.000331467032874145,-0.000568774306735497,0.00227773972328142,-0.00145737213066955,-0.00516599254698205,0.00212307475121297
"2008-06-02",-0.0106992708707178,-0.0387069946216828,-0.0105598229989939,-0.0103960481353274,-0.00995341243942777,-0.00881373162044652,0.00591273151440279,-0.015055892297881,-0.0119161607915037,-0.00853266711025311,-0.00766808706780267,-0.0143030171985197,-0.00728813720090502,0.0132714075508929,0.0031360276583479,0.00123719781321516,0.106313510656656,0.0032558311158021,0.0073186952572179,-0.00108127601091713,-0.0100062778003048,0.000967679580059639,-0.00604643933004358,-0.00451815236276219,-0.000642880125002493
"2008-06-03",-0.00810791271028789,-0.0122409222489191,-0.00580464247457764,-0.00202442759459791,0.00124961707393018,0.00529754606712681,-0.0217348679985419,-0.00328560847349915,0.00660288251495133,-0.00338161144989606,0.00113146708156214,-0.00561801028577658,-0.0088174134697002,0.00475724977226087,-0.0271359081189677,0.00519223235398167,0.0204649018875602,-0.00479528768388292,0.00398764360525616,0.00023077034126616,0.00839299156664913,-0.00475060275859798,-0.00539454988772413,0.00557265085476275,-0.00619276911385089
"2008-06-04",-0.000997849101060982,-0.031119026823405,-0.000326749556664549,0.0074033103289926,0.00591445814894177,-0.000704769334193666,-0.0149968634930353,-0.00618946957024525,0.0003131548107396,-0.0039159598259246,-0.00430588877451285,0.00201001330717937,0.0119818940672019,-0.020590207037442,-0.0164622782717195,0.00252995504652403,0.0272921422880076,0.00405904616341824,0.00930884123517518,0.00420223106042893,-0.00285334034181813,0.00291121020745853,0.00216131334748055,-0.00278244362771061,-6.47102598343604e-05
"2008-06-05",0.0171214903983993,0.0269049055600442,0.0193085355013675,0.0138188104392569,0.0129511029456818,0.0101702186099173,0.0508494472179397,0.0196729051351721,0.00873353437895854,0.00729757127582072,0.0330606932838082,0.0202753347358528,0.0118403075638912,-0.00485645862372226,0.0450061966358171,0.000420570383745315,-0.110179802093775,0.00318647245535612,0.0049164307486405,-0.0024875455876089,0.00957398658521723,-0.000775494416530502,0.00391773272890165,-0.000961261248680035,0.00690035949868783
"2008-06-06",-0.0318101992231586,-0.021034334968283,-0.0313763379285119,-0.0188604061805991,-0.0431988884745066,-0.0250853476276397,-0.0197983001150331,-0.0546308253444816,-0.024521546006029,-0.0397299703148472,-0.0298862715908575,-0.0275304746325759,-0.0265322871288436,0.0119557359201488,0.0794592858580636,-0.00668976891178116,0.234777174169889,-0.00515243733258847,-0.000785006418489307,-0.00331675262599382,-0.00634081526361657,0.00541587397303264,0.00730463437888723,-0.0156048720238903,0.0109297690901222
"2008-06-09",0.00575825402541957,-0.0102183560671695,0.000793373614301483,-0.0154517705310871,-0.000640246426179306,0.0035715338377263,0.0289876369836498,-0.0138116183559184,-0.00542541981246916,0.0102151755956786,0.0150545840564038,-0.00202466409008988,0.0154209747382703,0.0232145790724562,-0.0298245223301023,0.00256897656369655,-0.0188523149792092,-0.00215470887071215,0.00352768616694773,0,0.00690669286053348,-0.000385876910055315,0.00145454571099436,0,-0.000826735396384474
"2008-06-10",0.000768414304267417,-0.000311379586329877,-0.00244104897317769,-0.00583442943476215,0.00383381852819253,0.00178125114365088,-0.0249268543217619,0.0030374849735536,-0.00964620684300722,-0.00590157493747387,-0.0127932694033741,-0.00446881056817461,-0.000972170986609837,-0.0220833572323673,-0.0230241153925781,0.0100627349192483,0.0025917941074288,0.0108493509574754,0.00175918731842352,0.000259969094027625,0.0105979889944442,0.00231303110063839,-0.00436999967111838,0.0161817396487713,-0.0157099829364477
"2008-06-11",-0.016903165405016,-0.0172714378528328,-0.0170386808970905,-0.0215740106950377,-0.0212703449863713,-0.00535278498137719,0.00611770162114577,-0.0294587244556714,-0.0100668797839123,-0.0190117724144024,-0.0180064516698562,-0.025986161147467,-0.000972796610545449,-0.0116561376563547,0.037717775110456,-0.00574293424859565,0.0397515339473792,0.000121921482716341,-0.00695706103283204,-0.00221189452851367,-0.00392597251321708,0.00465798340332196,0.00272135458063273,-0.00733169404206375,0.00573547568720293
"2008-06-12",0.00477269552233269,-0.00317275348643997,0.0032743323798057,0.00368623090755804,0.00811049443633557,0.00677526297761582,-0.0153065163882419,0.0268560729007348,-0.0085215172687724,0.00355843189621238,-0.000459759307232092,0.0112197067771381,-0.00414592311558425,-0.0034374138687516,0.00351211307088186,0.0087923999646158,-0.0333012858256462,-0.000792755476466419,0.00588236990306661,-0.000361886154566517,0.0108985290002857,-0.00456172311542952,0.00290754226928682,0.0108817097636321,-0.00929638715766794
"2008-06-13",0.0135607194525334,0.0260326934386476,0.0149341890517674,0.0147845975710865,0.0245739718261992,-0.000711125772836251,0.0118485491526225,0.0155174486883354,0.0156762347153417,0.0114098794346905,0.024546747355903,0.0106863165949149,0.00900146237363028,-0.008356193270678,-0.0152348852798046,0.00257754984278893,-0.0947959528475015,-0.00464718948128668,0.00507021366977784,-0.000376500576438749,-0.000185305290996294,-0.00216810087097287,0.0103019252222748,0.00420530104590994,-0.00324823257081504
"2008-06-16",-0.0031143685989099,0.0199239052519334,8.08670033717751e-05,0.0116715169295887,-0.0031574916851009,-0.0107259491112689,0.00357305947652544,0.00936567543990286,0.0032350674891409,-0.00541687419250344,-0.000898396373031135,0.00245034005590506,0.000968299255173221,0.00921665510492405,-0.00237600349379108,-0.00514087101665432,-0.0128054868176904,-0.00411485303467279,-0.00702716145673878,-0.00192816557871577,0.0024987287999816,-0.00313034660420323,-0.00528212512641702,-0.00478012382471905,0.00674451324468294
"2008-06-17",-0.00890572900027848,-0.0292555019356405,-0.00679436251797079,-0.00307611441875684,-0.0101716456606355,-0.00324035720122085,0.0164332073566353,-0.0296729460514338,-0.00258720847043119,-0.00217509368827646,0.0053789012611269,-0.0040868066143453,0.00554956323137204,0.0125357766949804,-0.00394771657155226,-0.00134339318907821,0.00855518525981859,-0.00747447653168106,-0.000881877476192236,0.000623798663828666,-0.00147997437058844,-0.00165608649497949,-0.0162115864194694,-0.000671044457908962,0.00303314097854935
"2008-06-18",-0.0108511583410337,-0.0249973140625673,-0.00975929140160977,-0.00945899795620598,-0.0222915428326614,-0.0112421376157363,0.00384069694784546,-0.0167262278995589,-0.0113990671512829,-0.0145310786864862,-0.0067282089825351,-0.0107041083539826,-0.00385729237148978,0.00113186203368333,0.0188524416896176,-0.000136670130119241,0.0511986377544162,-0.00248323941860718,-0.00147152623796905,-0.0019306846860984,0.000185116624001419,-0.00223181888767608,0.00726460375331662,-0.00143947052349649,-0.00109603183016804
"2008-06-19",0.00282498844076066,0.00606942329065205,0.0037453017487387,0.0186598635319291,0.0126606497717003,0.00327683611913529,-0.0243095049830073,0.0105962025666215,0.00130956373996594,0.0128965381059939,0.00179866326837221,0.00371820377765543,0.0012069786711268,0.0104094342658757,-0.034725193786604,-0.00250241015365464,-0.0301255095523931,-0.00323745769009047,-0.00551291020182086,-0.000741327591712547,-0.000925925992078529,0.00232874159189525,-0.00121521463490363,0.00421658506869305,0
"2008-06-20",-0.0184395777893388,-0.0353301574913041,-0.0187169296144543,-0.00617769994101655,-0.0298374333282813,-0.0114188785782439,-0.00676414553383013,-0.0174302744273252,-0.0141662509765554,-0.0168212836399265,-0.0204482460449586,-0.017984685477108,-0.0116115709350166,0.00752826642079159,0.0217514013145406,-0.0031115984567936,0.0580590482047013,-0.00112310487876996,0.00423583355101952,0.000378000382501197,-0.00492177248350306,-0.00432217849852551,0.00339888649619608,-0.0107682994189455,0.00796714571523291
"2008-06-23",-2.78656789849294e-05,-0.0335489710917186,5.30712109832576e-05,-0.0118076628240379,-0.0174970790069513,-0.00369942244816496,0.0387721788762771,-0.0320691169230809,0.0073067695961363,0.00194780122958992,0.00642807439881722,-0.00930643025462734,0.0119760371779972,0.00581638532143985,0.00886399658024265,0.00473915636908901,-0.0101077546997076,0.00740168205772469,-0.001180289307867,-0.000814332292558196,0.00436580508593545,0.00228482635068128,0.0051249930867036,0.0123926846597898,-0.00861243192204689
"2008-06-24",-0.00295393958248488,-0.00925435431569969,-0.00281881054256973,-0.000174773302195449,0.00406503656107351,0.00332986907621973,-0.0191411595518636,0.0115718195055619,0.00363318696302234,-0.012026557948934,-0.0191761382304356,-0.00127569543732196,-0.00829470601500932,-0.0186765010510446,0.00374353576979065,-0.00428063083611734,-0.00976483569096829,-0.00665280533775357,-0.00256208259978093,-0.000596628340081199,-0.00120565746114018,-0.000437116012691067,-0.0041560007628224,-0.0086298358955619,0.00637006304190885
"2008-06-25",0.000372577299280257,0.0474116514404257,0.0058264008077421,0.0116373481205563,0.00741013327390945,0.0222840615768682,-0.00378032626835725,-0.00230337043256555,0.0111478326274912,-0.0073427691527529,0.00302812671764903,0.00847476937110437,0.0116902818611564,-0.0014078560681002,-0.0190087451269391,0.001673865611756,-0.0587864372019223,-0.00212327563688968,-9.86728502453594e-05,-0.000669811895273663,0.00490628153817957,-0.000291516861456182,0.00174182354857016,0.0038446798608099,-0.00134783884850753
"2008-06-26",-0.0308131962769094,-0.0637287266162158,-0.0298050153578448,-0.0118123189452857,-0.023770257279824,-0.0308166013077386,-0.00725793222992797,-0.0366411294511043,-0.0204222858251935,-0.0165760792986993,-0.0249604094346134,-0.0191700245221736,-0.0302346999178433,0.00589972212718832,0.0365836346681327,-0.00751154948516157,0.12396592147819,-0.00444848952634483,-0.00128363384695394,-0.000335074265789548,-0.00927736499163322,-0.00169247569775578,0.00674506315209243,-0.0144944077774678,0.0107321842668848
"2008-06-27",-0.00937816770142029,-0.0102024930597509,-0.00372435572464174,0.00991096337832436,-0.0169820573484948,-0.0104870592651252,0.00874891696665401,-0.0159158368489091,0.00663358795838908,-0.029242054262381,-0.000954005802419587,-0.0134228087133109,-0.00852119747889003,0.0336027208490581,0.00559944033016161,-0.00248062886941941,-0.02068893721147,0.00707070492660974,-9.88093474446793e-05,-0.000174865936561358,-0.00945832775704211,0.00281920354708493,0.000432058766712626,-0.00673863578326813,0.000698701079652009
"2008-06-30",0.000308417328096453,-0.0631250682744196,0.00126642266852459,-0.00329284452523438,-0.00455419959813087,0.00712802352138155,0.013999108460885,-0.0151851460037496,0.0108498739812136,0.00915662159605844,-0.00406560862049515,-0.0013089378793802,0.0241215570877523,0.0105079775984152,0.00193098576002792,0.00216048377185089,0.0215243591481123,-0.00581560592281592,0.00640238581944967,-0.000393560194280225,-0.00103553786613104,0.000232957690113292,0.00483590035342782,-0.000294016761073262,-6.34981109525002e-05
"2008-07-01",0.00283737802131427,-0.018244453500894,0.00382862551330947,0.0197652884779303,-0.0127208652367758,-0.00112188158565352,0.0041727178597753,0.00295722995053602,0,-0.000588098599358459,-0.0186241516291744,-0.0070082216656347,0.00514652577933333,-0.00349040493976849,0.00782866428054575,-0.000571438665261621,-0.0126052089189823,0.00905266054227092,0.00343053509678922,0.000247815218580386,-0.00415290828104658,0.00787881398816661,0.0035283496290643,-0.0018641163112065,0.00190319159140685
"2008-07-02",-0.0147583612568611,-0.0236767782166895,-0.0183713444757505,0.00271927282087858,-0.0110855900858651,-0.00112358127841431,-0.0306275496602267,-0.0153733145699102,-0.00689083496380924,-0.0310751486198932,-0.0436644276631146,-0.013274572273789,-0.00269246511193141,0.00696866931609344,0.0188207802602634,-0.00503995384518568,0.091651756546132,-0.00542175634043857,-0.00914146042541046,-0.000962449946696461,0.00132325161085329,-0.00134900772047835,-0.0134165884092209,-0.00314744038723443,0.00575095590780726
"2008-07-03",0.00649041007002059,-0.0206355423064729,0.00109332370478249,-0.00254896596675973,0.00859315104347133,-0.000749658376120075,-0.0148476791278814,-0.00350428112716246,0.00427139351873255,0.0138638632247819,0.00610230308935249,-0.00446418404937507,-0.010347354931729,0.00399840596669542,0.0108632792923079,0.00843556676772842,-0.0449779952830776,0.00361776841690705,0.00757467592941702,-0.000189682719743393,0.00865236282816539,-0.000144644536304825,0.00768864912078614,0.0119468714318328,-0.0101973838649421
"2008-07-07",-0.00502476579521335,-0.0218898985413679,-0.00842078969793069,-0.00974658288208566,-0.0114738690744327,0.0100729858213718,-0.0254085471199898,-0.0336598835143002,-0.00657899628091016,-0.00119805523445437,0.00505701806499839,0.0111233925351134,-0.00995564730579007,-0.0201538461889805,-0.0274180905897966,0.00276291966299244,0.0395621213100449,-0.00386775279418529,-0.0029443538789916,0.000554356085854554,0.00709156653028506,-0.00463001827545223,0,0.00533955931021462,-0.00395484345287433
"2008-07-08",0.0134640215369336,0.0378012368143525,0.016936119167042,0.0413991720999113,0.0256334031419826,0.0129081081044263,-0.016690039284325,0.0628191690218328,0.0260600527396253,0.0228126676285565,-0.010649161207668,0.0101254591708055,0.0052388958908065,0.00891777292205457,-0.0383553358258932,0.000530079201755281,-0.107604216978798,0.00691397690230812,0.00304234986123461,-0.000831649412889065,-0.0018613313889491,0.00163600406284747,-0.0176269202299824,-0.000387371687973937,0.000447298643197004
"2008-07-09",-0.021017432428206,-0.0489284210491762,-0.0230395566162522,-0.0142784846043817,-0.0213150145761333,-0.00994349157701889,-0.0192259970999689,-0.0586783955736813,0.00481155669178545,-0.0282209311256136,0.00178284438553233,-0.0302377211396566,0.0118727729641474,-0.00647775544468889,-0.00132382162453155,-0.0062032207769659,0.0860389821207234,-0.00267271812768495,-0.00955060673586035,0.00177917825585631,-0.00214482294187291,-0.00339114751877868,-0.0259113817845009,-0.00223030395481105,0.00579674840381181
"2008-07-10",0.00729162355903751,-0.0179808149048749,0.00696543691840212,0.0162551084264528,-0.0177510270706615,0.0073752321523807,0.0302214742561473,-0.00725766992460038,0.00542537975218138,0.0152490811299228,0.00380929875713714,0.0125619356410407,0.00245590404256067,0.00809065902015361,0.0403155371784598,-0.000938541152647494,0.0141678875187311,0.000933155064759201,-0.000494780080352557,-0.00294757330625776,-0.000840532386632875,0.000155274982600876,-0.0018016219466281,-0.00184618426824342,0.00171347019552307
"2008-07-11",-0.0115077429076879,0.0262351462124927,-0.0111518958216611,0.00590528643388776,-0.021053474301638,-0.0107112744582622,-0.00609401089544644,-0.0284974452988425,-0.0192809534118116,-0.0182672628542901,-0.000760401390460891,-0.0094063484254139,-0.00763287895028905,0.0194180858571015,0.0243701618238263,-0.00576910788575439,0.0716206520054569,-0.00323866750449583,-0.000990295188872697,-0.00134534414302013,-0.00835019159653539,0.000329879305975952,0.00210157695562609,-0.0100680191631101,0.00802050464550022
"2008-07-14",-0.00409375482860538,-0.00659801453176443,-0.00906885716802212,-0.00854175913868803,-0.00523945444551651,0.000742374991719633,0.00657979300253011,-0.0527596478000255,0.0067907937346795,0.00452330611748298,0.0110996003843478,-0.00768047783328344,-0.00694440870181234,0.00917798497083044,0.0013787400502002,-0.00158332454411981,0.0353797843666208,-0.00638339985956638,-0.00327494958512942,0.00163757091307171,0.000376789755776648,-0.00126189106242153,0.00349284322969817,-0.00167150129866271,0.00100590980442213
"2008-07-15",-0.00841599446064343,0.00577553087624173,-0.0109611114950154,0.0279788995830997,0,-0.00185714149888446,-0.0430559811945204,-0.0315305782387154,0.00482219388985964,-0.020055094015641,-0.00983258577164684,-0.00227028042674011,-0.00699311652012093,0.0247499098773606,-0.0456674615280468,-0.00472219535274858,0.00210452550491522,0.000439381107404481,-0.00448319555381149,-0.0034977095683464,-0.0132728531754519,0.00252219176244287,0.0024874397184543,-0.007209551745298,0.000565379918945919
"2008-07-16",0.0249307789799287,0.113798677130326,0.0247546047403172,0.00941975937126426,0.0393649352525434,0.0125603180545349,-0.0260755419668474,0.12313993380869,0.0070310646495556,0.0227589260905596,0.00379342998386248,0.0144406311722514,-0.0199981246877488,-0.00792538981558395,-0.0296388458256793,0.0022783345472704,-0.128438765910952,0.00119163361963814,0.000499126538937195,-0.00156989358435565,-0.00133702627118511,-0.00604448703424908,0.000447082792276101,0.00583092031079314,-0.00478439691361787
"2008-07-17",0.0182831989155578,0.01385374227668,0.0119409814258681,0.013102667564474,0.00467902056527274,0.00183398233553036,-0.0165337158575469,0.0423448832661787,0.00982420038227844,0.0272288146169342,0.00629007729157028,0.0102520937602046,-0.0159795286428087,-0.00980147129675138,-0.0393900805367966,0.0013892898689761,-0.00359210124821056,-0.00483806039356329,-0.000199620721293688,0.00124731293639698,0.0112136497670971,-0.00349561939328621,0.00421261928890792,0.00481691764505328,0.000883057960751778
"2008-07-18",0.0043507456211517,-0.00471792146996204,0.00028568663423174,-0.012149619547569,0.0304123455316715,-0.0169997468187614,0.0173143568386794,0.0200349586574278,-0.000315300280998774,0.00145879266993312,-0.00679508785615812,0.0110255897561641,0.00103867628311891,-0.00311526731694931,-0.00379301457187273,0.00298009840461373,-0.0391407483377576,0.00132179405554658,0.00348762248785803,-0.000308014992498135,0.00875011463274838,-0.00200719720780388,0.00197628522821196,0.00098020003927254,-0.000378357931112287
"2008-07-21",-0.00254573509355043,-0.0503553211448147,-0.000539579797460098,0.0196498456979423,-0.0179233984374206,-0.00223885731689563,0.0294701320159156,0.00386257275583012,-0.0178234916712294,0.000874104128671614,0.0204953974773696,-0.0199342742104858,0.0174942211900783,0.00492803487279719,0.0191272106114429,-0.00159131403630499,-0.0424692271091127,-0.00352867410883298,-0.00338780714615717,0.00150983251953647,-9.3681202935154e-05,-0.00314126104970889,0.00394089179987663,0,0.00138661310506387
"2008-07-22",0.0117175972157246,0.112412697018323,0.0134018560870156,0.0292990498696114,0.0262481275871655,0.0174046218001264,-0.0337708145200643,0.0805248882054563,0.0137142743978159,0.0121601776901089,0.00148347764262464,-0.00538359870406212,-0.00332062654323717,0.00696148228437326,-0.0323207350632847,0.0046418212519156,-0.0846084292693972,-6.31253353743435e-05,0.0063675471339524,-0.000336949438797633,0.00346037287073956,-0.00444403571235064,-0.00295421189743152,0.00741828682569229,-0.0041656207673663
"2008-07-23",0.0025719966250535,0.038562862107465,0.0040559303798775,-0.0115557843651222,0.0191588973258657,0.00695060748235609,-0.0369820610622543,-0.00133512479926075,0.00442451755441242,0.00773988413358441,-0.0126787803938531,0.0178335071915631,-0.0246095701455096,-0.0401049683287819,-0.0280518832047478,0.0037056203749596,0.00611910593726535,-0.000189399918492882,0.000495761251539986,0.000454122635563062,0.00530752211987955,-0.0078224154509312,-0.00494316379751954,0.00861782142936433,-0.00653576361224487
"2008-07-24",-0.0246382829663396,-0.0904862277220348,-0.0233959866988699,-0.0106082445443086,-0.0215798314897531,-0.00621653435232441,-0.00244220204539723,-0.0695971738163346,-0.000946349164950748,-0.0251570522435029,-0.0255935322266286,-0.0259636685388954,-0.0015748953658631,-0.00751681391651613,0.00716733489019148,0.00296251455744176,0.0952675185982863,-0.00398570736094403,0.00257400399517306,0.000190377167030697,-0.000557361835144086,-0.00204249454522604,-0.00218275709244822,0.00173393743471799,-0.00325203538637723
"2008-07-25",0.00188468614504625,0.0378070998043405,0.0041588482825419,0.00570265275403089,-0.015704338626011,-0.00551776655102249,0.00271331851940839,-0.00382600080164444,0.00597946837545283,0.00932689481792985,0.00153870592272692,0.0139611975279707,-0.0121567716185368,0.00483871911822313,-0.016423653009173,0.00109604451357444,-0.0228704682434077,-0.00298384502246611,0.00522657863523248,-0.00150936789083428,0.00250568550197507,-9.97406743298099e-05,0.000198629457401509,-0.000385059689008777,0.00191424254471725
"2008-07-28",-0.0212977963166643,-0.0741079869877831,-0.0187716545983666,-0.00107662602242948,-0.0238488647059374,-0.0085203801149872,0.00392098120726777,-0.0480953776535046,-0.00819169395966153,-0.023185001082753,-0.00128218143883932,-0.0212439675655071,0.00239056993176523,-0.00322320988156867,0.0172257706426182,-0.00103137264595493,0.0560180383630303,0.0015247779320137,0.00519940348253438,0.00209491656665815,-0.00371436957827663,0.00482600006283719,-0.00099354205887779,-0.00521287018853321,0.00381752706416918
"2008-07-29",0.0236581017836624,0.0562659212826552,0.0230874307533358,0.0105595414471487,0.035041718392444,0.023167222572405,-0.0119467186244421,0.0778356499102024,0.0100725274271855,0.0370142185811078,0.0195657612625639,0.019900895785811,0.00132515049543359,-0.000538213145392605,-0.020330348299612,0.00737322267176423,-0.0951863740141825,-0.00235167108729352,0.00390625496706521,-0.000995636850527522,0.00649112071450996,-0.00119189525433198,0,0.0117388050571363,-0.0101484834618096
