"","djia","nasdaq","sp500","s.bio","s.cd","s.cs","s.energy","s.fin","s.hc","s.ind","s.mat","s.tech","s.util","gold.p","oil","usd","vix","brazil/us","canada/us","china/us","jap/us","mexico/us","skorea/us","swiss/us","us/euro"
"2008-07-18",0.0350549742273896,0.122112014281521,0.0169513041373795,0.029809947832581,0.0692168469039711,-0.00372021293586096,-0.0617710891777053,0.101229549693556,0.0281529523753745,0.0359147454792688,0.00455543403197543,0.0257675564285965,-0.0488765022693718,0.0130857664189065,-0.117110662412195,0.000342202923991611,-0.133687305625384,-0.00826865147054064,-0.00397101683343936,-0.00249073429573145,0.00573067470898507,-0.0102870029353178,0.0126162702575484,0.00274698495115856,-0.00270840716061041
"2008-07-25",-0.0110097380740655,0.0479411100632789,-0.0023189317468951,0.0324875194121537,-0.00980054364015343,0.0103820710622402,-0.0410116270923918,0.00962916154404682,0.00534841949150074,0.00494400852679194,-0.0147547315777607,-0.0194868367339094,-0.0241676424830683,-0.0308935459699042,-0.0505017257755712,0.0108146866615862,-0.048561500086366,-0.0107507517461102,0.0112760838697408,0.000308014992498049,0.0106225374545147,-0.0175499474325465,-0.00594061153012106,0.0173849860007658,-0.0106525641162074
"2008-08-01",-0.00390977106862241,-0.0585463586826686,0.002025400248498,0.0418356059212279,-0.0063514312687445,0.00881372838954831,0.00782698093850165,0.0357692137848832,-0.00503311921050206,-0.00640280119672495,0.0160167170012447,-0.0116961129178123,-0.0166224061970284,-0.0247060211007532,0.0197082544000054,0.00649674264436935,-0.0149519056359598,-0.00945452296220847,0.00822808050824041,0.00342576389847445,-0.00278448295743087,-0.00535068159931008,0.00865164214927393,0.00900993347076902,-0.00767905482039101
"2008-08-08",0.0353886604412587,0.215170535679583,0.0281716701133571,-0.00977479411344257,0.0726908106512249,0.0380248508076266,-0.0469230259722229,0.0142296182688777,0.0495256726593504,0.0417439617422508,-0.0302124074297632,0.055019399908812,0.00485466228985204,-0.0507436928348318,-0.0799760592240879,0.0336383129931746,-0.0884221271379518,0.0332659196659399,0.040716633394901,0.00264181665320741,0.0229705064764939,0.0153350834054881,0.0119879111472742,0.030170043543441,-0.0339746532769713
"2008-08-15",-0.00636227675335196,0.0190873971238934,0.00144921249685443,0.0267269872950812,0.027274503563433,0.0198646186908867,-0.00253920011855018,-0.0267913819409784,0.00866603192338557,-0.00168146642133362,0.0226173850493615,0.0161429613369505,-0.00593660558988229,-0.0967861094012822,-0.0171272973843993,0.0113439554511238,-0.0536908265891283,0.0156464938923975,-0.00638919771903092,0.000655723395661848,0.00353629601872485,0.00771255040428871,0.0109322425792655,0.0146135590835325,-0.0236713359058603
"2008-08-22",-0.00273446191420113,-0.0754961463371458,-0.00463249765056036,-0.0438394934103941,-0.0171219569683851,-0.0104058837000078,0.0525494204785447,-0.029455692928626,-0.00896602354461725,-0.0101495184985335,0.0101136902795047,-0.0182869114748731,0.0240656131885601,0.0560605050685807,0.00894978334977434,-0.00757206586480774,-0.0401199937894253,-0.0108773541354953,-0.0145267211552135,-0.00461375305587614,-0.0054456478739636,-0.00864127574620267,0.0218889591915919,0.000911992767269221,0.0071198808991886
"2008-08-29",-0.00729430321923906,0.0250902498676209,-0.00727761361548532,-0.0263857733958774,-0.0062103312871958,-0.0190078853355505,0.000401876363239583,0.0322608443162076,-0.021238962672365,-0.00198551113026292,0,-0.0238880180064896,-0.00503217248633646,0.00780081963623502,0.00930320147219423,0.00891578119938063,0.0933266760941026,0.010143633527831,0.0165982849845472,-0.00118607474460195,-0.0108890676519776,0.0176650669497284,0.0248234751469929,0.00445678121850118,-0.00889075726444358
"2008-09-05",-0.028343381491098,-0.0144815589073764,-0.0320959433239019,-0.0365693841705681,-0.00723891133207306,0.0063757608671702,-0.0871455619207838,0.0148287453453786,-0.0235812808781033,-0.0423374438097602,-0.0657631806269019,-0.055582432437805,-0.0621693813278403,-0.0493133135405056,-0.081840081393875,0.0120918440202738,0.110384195433871,0.0587915661692604,0.000564227963059722,0.00216608696348639,-0.0160448607814078,0.019189277587626,0.0261026239026372,0.00822454814589849,-0.0273667828579943
"2008-09-12",0.0177569868071733,-0.0305681289188023,0.00752999092236624,0.00914874309088193,0.0299303249779315,0.028886973623333,0.00742648299783105,-0.0275138084494042,0.0171211599857627,0.0103138777139365,0.022842826350616,0.0106309213444564,0.0303348578690301,-0.0498896695028489,-0.0508633175848463,0.00229797818659961,0.106833844346578,0.0268017977390344,-0.00291861055458961,-0.00866314793275407,0.00512893370344916,0.00749813687625211,-0.0101605873444934,0.0200496803079537,-0.00710145364440583
"2008-09-19",-0.00294163890755335,0.216400571107275,0.00269669230943363,-0.00432309463096976,-0.0290581025788653,-0.0442376107426231,0.0363230056750452,0.0660684011661176,-0.0220451223126096,-0.0243052307064747,0.0111394274997179,-0.0388354516640127,-0.0326082318370977,0.100397726315697,0.0278716150979749,-0.0129827240509459,0.222987654517573,0.0233084913890014,-0.0130013693777204,0.00800503668820481,-0.00307420243043246,0.00287987357644598,0.0293876891946347,-0.0203197437745093,0.0148482907260387
"2008-09-26",-0.0217756413173607,-0.174107844639913,-0.0338800702141474,0.00926366986720926,-0.0319625443066335,0,-0.051108912288848,-0.0452439449330932,-0.0227611011416267,-0.047627644550368,-0.0827456641187502,-0.00240152094011425,-0.0135195667136276,0.0369218615661706,0.0258054353505676,-0.0116665235765265,0.0799707471078953,0.0168619714471376,-0.0112387715786732,0.00111122494729762,-0.0105046923577203,0.0177095019188935,0.017916638595622,-0.0197306032401139,0.0146310408449368
"2008-10-03",-0.0762182224700171,-0.0368674020438709,-0.0987092938049889,-0.087676377574321,-0.119707879574186,-0.0171128617608564,-0.154470701436359,-0.13013102177352,-0.0393504065632849,-0.126452054317677,-0.15467093336306,-0.110179239789077,-0.0723493481434203,-0.0309694630388752,-0.128340111373689,0.0399632151862732,0.261877010576431,0.0797937346858192,0.0437543216464773,0,-0.00283259560560774,0.0300205025882438,0.0510820833934488,0.0365152129750975,-0.0549201777298238
"2008-10-10",-0.200297682187882,-0.194360734842549,-0.200837506842727,-0.180587476577167,-0.159237337699244,-0.143072349102408,-0.290155706415849,-0.21809764212911,-0.205591964535495,-0.167054120785933,-0.161798455962917,-0.158454224400873,-0.22065648856793,0.0858237283939737,-0.192833433848201,0.0355835387520391,0.438011929722101,0.134551788178522,0.0956043407124616,-0.00108196635990016,-0.0616179289009205,0.154306051947007,0.0676869709814456,-0.00657312723723725,-0.0252881141279465
"2008-10-17",0.0463610151644412,0.180580507270848,0.0449371091457504,0.0779613941266601,0.00495860799383102,0.0296411068822307,0.0568768332402044,0.0164203178810457,0.0780649237747516,0.000849034245269577,0.0027223704929387,0.0394629291826392,0.0620854246105773,-0.136336443552131,-0.0742271782413205,-0.000305797231360902,0.00541774920843655,-0.0802749013240834,-0.00674538813953154,-0.000365793886541955,0.0195186439546273,-0.0116463741181042,0.0203818094651574,0.0104610883069734,-0.000668325127909465
"2008-10-24",-0.0549456667063575,-0.0841113117059913,-0.0702200746896116,-0.0512931557578662,-0.135589464084583,-0.0641279452899448,-0.0511329593851433,-0.124728610628328,-0.015444071142859,-0.0644252737129195,-0.117297874449368,-0.0937395488727766,0.00218621526727178,-0.145552709006866,-0.126759223616507,0.0434208600608773,0.117893619301175,0.119081982016559,0.0745610964534683,0.00146237339974184,-0.0903520773323978,0.0574142857443368,0.0705766562634499,0.0163572420247719,-0.0630836299235323
"2008-10-31",0.106977429601219,0.130455466595356,0.0997618575766313,0.0795441067940212,0.168321059272958,0.0562813521780091,0.163434785860819,0.13638690779887,0.034420091269057,0.130924859238432,0.123878091277306,0.100367778121553,0.0510932963229071,0.050679387573766,0.0724601720449729,-0.00944066587963004,-0.278582523344731,-0.11766788797936,-0.0463667191048896,-0.000643180843690089,0.0590995338282932,-0.0672282300231877,-0.113328685307003,0.0123303998094957,0.00339639361285058
"2008-11-07",-0.041738365019854,-0.171657798046842,-0.0397580553279908,0.00373208903252722,-0.0844042494649446,0.00578714232119153,-0.0306196182073401,-0.0881241871688113,-0.00641125510378398,-0.0551044532856329,-0.0413527552707878,-0.0498717254533338,0.00517515880604378,0.018361617532121,-0.109120225848735,-0.00935523797114928,-0.0653737337477204,0.0137068550668772,-0.0273487113362352,-0.00194667918592178,-0.00132362693050825,0.0115427281753952,0.0251220941173377,0.0078532200449292,0.00746301433134627
"2008-11-14",-0.0512120300748582,-0.221864157541381,-0.0639808619962634,-0.0271867186244093,-0.0963522098106463,-0.0326799494783854,-0.0426208984040679,-0.110688293492838,-0.0342539302810459,-0.0618842822029478,-0.0904166818825637,-0.0672358464548134,-0.00898708976610295,-0.0169898752045401,-0.0656528004125661,0.0147908154910113,0.167204902852126,0.0557067161063589,0.0341522951030798,-0.000278406636667936,-0.0152972543055322,0.0116263739374626,0.0659449743664704,0.00922523575267733,-0.0036067155296779
"2008-11-21",-0.0545223708045618,-0.262729709683654,-0.0876184001298426,-0.155172191057254,-0.0945283464449851,-0.0210893258350045,-0.0727078690318914,-0.273899481510997,-0.0794231637505365,-0.084255846737061,-0.12252555422599,-0.0641337576701521,0.00104089604574589,0.0389834308257466,-0.149904141931256,0.0223216057090648,0.0915879292477683,0.0762902563905408,0.0484750142079682,0.000966763906611759,-0.012911466328977,0.0692389420489263,0.0650163245015552,0.0304499403819545,-0.0158343898963602
"2008-11-28",0.0928190164175016,0.244295833416385,0.113558959879282,0.0925840264278164,0.160597419439688,0.0459068187312598,0.123917508444008,0.268386141214611,0.0548476145716088,0.115460090672054,0.141274776996188,0.093410649965251,0.0437729598548093,0.0700031278705056,0.114844051333043,-0.0214627062710481,-0.27351746516913,-0.0624126607738438,-0.0388005352717989,-0.000703008318592743,0.000419111489789507,-0.0398955012308304,-0.017087505888762,-0.00590117276804522,0.0129238667011304
"2008-12-05",-0.022173938758969,0.0825441333979893,-0.0227622186828508,0.00101794660896198,0.0288616577192209,-0.01549107062368,-0.129787883188428,0.0117784013198423,0.0107763487495811,-0.0196640306794058,-0.0541388426975155,-0.0145312688571986,-0.0563385775278091,-0.0526852632768239,-0.297328156891985,0.0157768905659419,0.0807660350106794,0.126556661916224,0.0482506443289913,0.00814210792850083,-0.0349641242853882,0.030174925108682,0.0051637565480597,0.00598288880486302,-0.00315607015958587
"2008-12-12",-0.000664925220413785,0.0549914127524577,0.00416901506796586,0.0243305290746309,-0.00713780809603593,-0.0239125979339813,0.0891979336712068,-0.0545444798074518,-0.00278249948256614,-0.0173607862568449,0.0519767644815506,0.0210674557895308,0.0149906181501724,0.0529925301405104,0.12067786351494,-0.0381860344826925,-0.0990213795034255,-0.0876260275697192,-0.0407545386195245,-0.00571296878533414,-0.0100306117931058,-0.0197736426290666,-0.0749841404340716,-0.036785374087319,0.0534681049489027
"2008-12-19",-0.00587724593835411,-0.0052838913901385,0.00922158487899406,0.0536971012577073,0.0213250453531067,0.0123852509879112,-0.0432016866030693,0.0230303847030762,0.0439621479269657,0.0234937828801015,-0.00185466414498101,0.000110687726209704,0.00142231272836849,0.0305575129444271,-0.332847949959947,-0.0251486013789431,-0.1890501118846,-0.00858194696735846,-0.0145598301236402,0.000292269474534308,-0.0196974388773276,-0.0305811280383788,-0.0610675613898242,-0.060365033606639,0.0386471839589029
"2008-12-24",-0.012979142862938,-0.0561521981613312,-0.0224720659217128,-0.0182412841616626,-0.0306098847093221,0.00300888403466982,-0.0318047991943346,-0.0383384562162735,-0.01001544228581,-0.0124778887107248,-0.0398530151342775,-0.0211789247919865,-0.0197883556945462,-0.00268536637577021,-0.00695812820946695,-0.00319529529824137,-0.0161547152439168,-0.00147259940359453,-0.0121322907918244,-0.00124273564003726,0.0133216890173995,0.0156888200462994,0.0126535134776128,-0.0289610520689072,0.00639392961029146
"2009-01-02",0.0647205767899113,0.118932041574615,0.0707536480692576,0.0396633638765389,0.0953543249715641,0.0383124379900833,0.118182001664006,0.0728938670836865,0.0476279368661941,0.0850662681793742,0.0739445554684652,0.0672523349904735,0.0585650071553602,0.0386804739406154,0.337642511769403,-0.000179147937565284,-0.120529395626612,-0.0221379836983325,-0.00198134300763138,-0.00190364678955337,0.0048404934995985,0.0333099788815329,0.0106765293876869,-0.00959351650637257,-0.00128986044397063
"2009-01-09",-0.0494047625665639,-0.172041876477506,-0.0455035696127648,-0.0284132263579568,-0.0535033184274212,-0.0512712167519896,-0.0305724187600305,-0.0908966273041944,-0.0353154663987102,-0.0442087260279363,-0.00980593732652876,-0.0279029899215678,-0.0214331014163318,-0.0182746202434816,-0.126347874505299,0.00415879545014429,0.0885836709499967,-0.0148317910345085,-0.0150704321787118,0.00183049657555637,-0.00959372192593644,-0.00534750905978763,0.0219079960192281,0.0377437942414195,-0.0328734823288511
"2009-01-16",-0.037676549337839,-0.0384573198727634,-0.0462371067826638,0.0101868838652446,-0.0408803185469384,-0.00217655321352421,-0.0441342370902859,-0.177489173439697,-0.00344754647542888,-0.0626174782067163,-0.0348772880359409,-0.040018419704907,-0.00620912570691317,-0.0354573118367294,-0.139835673281959,0.0272270930721636,0.0740245630570775,0.0212682002961132,0.0507058735675711,0.000277942350694669,0.000443115106397578,0.0157061818009854,0.00296406293335017,0.00727341239094391,-0.0187746267849681
"2009-01-23",-0.0249004538086416,0.0375479409925104,-0.0216051528235077,-0.0293297221827357,-0.0461735469955849,-0.0175829407747191,0.0111113930427879,-0.0739487552869306,0.000767054142233272,-0.0560806916405046,-0.023794504815932,-0.00335249682436871,-0.0045083163502364,0.0574616738877617,0.243178918458164,0.0162638735213052,0.0248459985865308,0.00371422289653547,-0.00495644151618001,0.000336353203279389,-0.0175413692772763,0.0103590853129499,0.028664034417204,0.0396438829074318,-0.0302786323836563
"2009-01-30",-0.00954081082765781,-0.00730592482963129,-0.00732286671463298,0.0197113460308842,-0.0205343910214489,-0.0178974103266462,-0.00297937511437612,0.0274289361757109,0.00573523586117934,-0.000969490448697481,-0.0441215125722855,-0.0142038076393727,0.00727273212016139,0.0508063488155782,-0.0781053125863423,-0.00324495843559179,-0.0527752466011858,-0.01446470269711,-0.00909719271521521,0,0.0124336521990037,0.018519699814781,-0.00779562198245593,-0.00146293214852278,-0.00350836519372698
"2009-02-06",0.0343651859950997,0.132040671690782,0.0504332018992241,0.0626182085165955,0.0431426040730863,0.0165662876797942,0.0529223901337521,0.0578193279943931,0.0440040421013938,0.025390440247247,0.072784573317125,0.084226234729923,0.030918021024797,-0.00491133320103028,-0.0363587688119774,-0.00162099648243418,-0.0333326403566844,-0.0222960055553734,0.00185836113757672,-0.000789877902546296,0.023325955809215,-0.010894263275073,-0.00822211493402975,0.00703684359109533,0.00545215152280766
"2009-02-13",-0.053348462167447,-0.151944264963782,-0.0492714538845729,-0.0214095068053357,-0.0582988045313954,-0.0435641946463254,-0.0514319454265629,-0.100943603182813,-0.028118811957547,-0.038577675653535,-0.0479297747067786,-0.0369941017706349,-0.0521915573721464,0.0272511129999282,-0.0670599211861379,0.00344178337225455,-0.0101970756108055,0.00638979809877099,0.00378681514441175,0.000789877902546328,-0.00119701847907383,0.0200616307620928,0.0251077325847164,-0.00971006555123822,0.000388304280109047
"2009-02-20",-0.0637357431449021,-0.0327895766814294,-0.0711558063644074,-0.072780280998798,-0.0624689728055854,-0.0121324753042162,-0.103257848876629,-0.17354685459911,-0.0300919143456868,-0.0883532531562354,-0.05278152885232,-0.0568145928747794,-0.078047410936106,0.0434907751112848,0.0446943702580662,0.0142248990457645,0.138353198812175,0.0485705046408168,0.00864766378716949,-0.000365606655188623,0.0218629137776443,0.0253247211992459,0.0794122165549106,0.00859776597131851,-0.0147837961842371
"2009-02-27",-0.0419700370099778,0.00961541344881092,-0.0464624547947109,-0.0996612410554839,-0.0175294199454357,-0.0451348118067448,-0.0299388618977135,0.0212777644906301,-0.118072945294819,-0.0851576021894942,-0.0557229093469199,-0.0293113692976246,-0.0345061903827711,-0.0387111590021286,0.115096952186557,0.0119045019189097,-0.0617027890367802,-0.00621224294691204,0.013226344158825,0.000409470472663634,0.0404000454931083,0.0168430662637572,0.00871479485974831,-0.000770778953074501,-0.0022088996043614
"2009-03-06",-0.0637168203803243,-0.0801624485928646,-0.0729418962943543,-0.0507475093646666,-0.0715223481913373,-0.0324462433376415,-0.0585754650048907,-0.206830039007486,-0.0304857743051434,-0.098238587822796,-0.0513749757351009,-0.0338525996557848,-0.0894886593267638,-0.00637791160123772,0.028579752721343,0.00429921815991238,0.0623111232337827,-0.000631778477368862,0.0121213605323448,0,0.00143134673246218,0.0109420378509453,0.0109007048761899,-0.0126742223377723,0.000947268779390431
"2009-03-13",0.0862628883669981,0.143653662585496,0.101717527904098,0.0938833007488041,0.11012826246068,0.0422212165362354,0.0675308297021584,0.281595696303986,0.079317312217975,0.106972044484646,0.100730452576423,0.0741080454980506,0.0188039235834308,-0.0191097189189108,0.0172399250749228,-0.0085509927537116,-0.152327894512441,-0.0260364686047924,-0.00882232368584835,-0.000219338330252392,0.0016333200854411,-0.044848160422362,-0.0451442630533284,0.0303377250517865,0.0169767425596423
"2009-03-20",0.00750226241158386,-0.0539675877400089,0.0157239734092903,-0.0299171409220887,0.0233245888997683,0.00639187976786346,0.0406335566607679,0.00385578755865392,-0.0181477759971475,0.017681617122613,0.0446250906730416,0.0278946374965006,0.0816707801475161,0.0394297214098682,0.109139605616734,-0.0385114635003667,0.0800427076735364,-0.0273989741881144,-0.0304139356434625,-0.00150742398126906,-0.0191541228103952,-0.0309859428512581,-0.0588834636542262,-0.0551106011668761,0.0510372690629201
"2009-03-27",0.0661569050652166,-0.0635910367528317,0.0598482428546898,0.0500625946582943,0.0802498356672383,0.0493221456032555,0.0336142172615284,0.115870781124471,0.0297027552248679,0.103173246137533,0.0794969992669831,0.0505616337560324,0.017596181697611,-0.0318498258870992,0.0165452023511059,0.0119158760683475,-0.111700027544228,0.0115332358136731,0.00177691671017098,0.000483208513871864,0.0186439967982104,0.0123002780816517,-0.0331980694095957,0.0169331147071218,-0.019351601204192
"2009-04-03",0.0305726629281367,0.0734946492891055,0.0320328369264335,-0.0507043751602162,0.0622037400327484,0.00967105417802458,0.0342616325580104,0.0584334220211603,-0.0149502704684502,0.0301430804936794,0.038968882703068,0.0547324965477092,0.0134742086843218,-0.0278935229224831,0.00209663662052059,-0.00644685237398778,-0.0331960131693693,-0.0329157771837413,-0.00461035313324756,0.000482975136169227,0.0197045732683319,-0.0489613279613723,-0.0114652834256202,-0.010019419378772,0.0105409715220371
"2009-04-09",0.00817222392808541,0.0314116400205893,0.0165507032885766,-0.00708847836691877,0.0240194537695026,-0.00689833045255729,-0.00916821102459561,0.0925863170174942,0.00957713547203903,0.0302377990908325,0.00125939987174207,0.00119613817856988,-0.00306373465017669,-0.0198858254325894,-0.0053455644664198,0.0102620692849,-0.0832173468859536,-0.0114161703813179,-0.00503902236594884,-4.38971927815581e-05,0.00489096148918889,-0.0342152874874022,-0.0147089206647531,0.0228790978542365,-0.0224103227369511
"2009-04-17",0.0059143999213891,-0.104906289309695,0.0151089426930098,-0.0251023274537463,0.027461130571869,0.0191961629241032,0.0039393437242913,0.0441651623480811,0.0249662236930296,0.0302972539139427,0.0252653637900955,0.0136539675471096,-0.0111861285843365,-0.0133847933018028,-0.0366512757920292,-0.00196377994672068,-0.073539581001111,0.00375888592939124,-0.0104018301399877,-0.000219514873014048,-0.0122221517434367,-0.00285089996380053,0.00832392244694501,0.00782564083139015,-0.00909131896802808
"2009-04-24",-0.00679189314432477,-0.0359934379386027,-0.00388286908216727,-0.0137992786624476,0.0119177493365808,-0.0270721586030145,0.00631451795683435,-0.0154197173997361,-0.0404183118058434,0.0257207962731224,0.0262373776222133,0.00822121198463048,-0.0164259074658143,0.0415556702684993,0.00574202151854604,-0.0132333866527093,0.0814469159988515,0.0047471332529505,-0.00420775341339298,-0.00109829774906245,-0.0217034348034105,0.00830194877960182,0.00840467201650905,-0.0265617559867997,0.0187788237770114
"2009-05-01",0.0167138161749118,0.0135206727368258,0.0129493307686459,0.00848040613852537,0.0169679431459889,0.0270721586030144,0.0255027088593539,-0.0268658812367823,0.015866786195142,0.0155752637180137,0.0247897534860528,0.0219784132559075,0.0451029033221519,-0.0307200923395539,0.02976004901389,-0.00307643315366833,-0.0421582118656808,-0.0105288223729916,-0.0189464416334152,-0.00102616735531212,0.0220057779651996,0.0427514995651151,-0.0468118503161773,-0.000351926802857924,-0.000753465978985403
"2009-05-08",0.0431637510458939,0.0513448038042874,0.0572564947945783,0.0400748072315637,0.0343472326667216,0.0298798010596982,0.0924980006589696,0.200926742180052,0.0583316132321067,0.066383525221306,0.04074410593366,-0.0225633967766327,0.0267776564806646,0.0400275780908004,0.115694061691005,-0.0175346157329984,-0.0965857805725721,-0.0465331641007959,-0.0245662302837263,0.000293298139659406,-0.00232030368917687,-0.053256100800937,-0.0275893255501093,-0.0143581302043009,0.016965393270454
"2009-05-15",-0.0363401301988397,-0.130871258964964,-0.051166967996955,-0.0387426459052439,-0.0807028770722554,-0.017283782835775,-0.0769615016332534,-0.121534103264276,-0.0102124395502145,-0.0755159741172665,-0.0368650526646941,-0.0171149091162814,-0.0492676059267141,0.00814115758369987,-0.0357987835832606,-0.0042268956972684,0.03284014615038,0.00351325047939652,0.0150842764118218,0.000366501744985642,-0.0425025291487562,0.00770707937505068,0.00781802117761397,-0.00626849012399632,0.00332926730774037
"2009-05-22",0.00104919881303464,0.081074743688339,0.00465568561737449,0.00398671119760249,0.0201303438874176,0.024725154583989,0.0126281850999924,0.0112115225976505,-0.00158040016022741,-0.00505851452271272,0.0180322564981451,0.00829877308635362,-0.00424971729210911,0.0292963694884308,0.0787353043168547,-0.0335522720570097,-0.0149052189118296,-0.0263346036867309,-0.0454188544464299,2.93143376446539e-05,-0.00464773203814858,-0.00303317768092642,-0.00801928916661981,-0.0259352996055639,0.0338399991990981
"2009-05-29",0.02658574176541,0.0849893748606756,0.0355934842626831,0.0371015760208402,0.023633613163817,0.00825178373096665,0.0612416584284489,0.0477276376231441,0.0211275044396431,0.0362191937024907,0.0325444182164475,0.0410585620608628,0.0357454766141133,0.0202656974595831,0.081010853247595,-0.0106695549635002,-0.120698713314665,-0.0298380165166343,-0.0249663726869848,0.000747225411127215,0.0115790767387635,0.00110059025512085,0.00562024763215363,-0.0143927457814079,0.00860266227465866
"2009-06-05",0.0304481607937396,0.0412955725291504,0.0225371775100625,0.0308296412776425,0.037772441449293,0.0213959189026006,0.00828616209449688,0.00733239916412915,-0.00154996525943376,0.0536695682685376,0.0135260649646573,0.0383482600575055,0.0129897579969816,0.00589820917518432,0.0314706095836302,0.0145129957032551,0.0239164115490887,-0.0036656186040394,0.0169227150542484,0.000746667482185041,0.0271528579436246,0.00853576206445488,-0.00120168249990392,0.0148535965200127,-0.00967428230934071
